platform,title,url,budget_min,budget_max,budget_currency,budget_type,skills,category,posted_date,full_description,description_snippet
Freelancer.com,Compact 12V Boost Converter PCB,https://www.freelancer.com/projects/bill-of-materials-analysis/compact-boost-converter-pcb,,,,fixed,BILL OF MATERIALS (BOM) ANALYSIS | Bill of Materials (BOM) Analysis | Motor Control | PCB Layout | Electronics | Electrical Engineering | Circuit Design,,,"Project Overview 
We are looking for an experienced PCB designer to develop a compact production ready DC-DC boost converter PCB for our RC product lineup. The PCB size is fixed and must match our existing RC chassis mounting system. 
The board will take input from a single 3.7V 18650 Li-ion battery and boost it to a stable constant 12V output capable of driving either BO motors or N20 motors continuously without major voltage drop under load. 
This is intended for mass production, so the design must be reliable, cost optimized, manufacturable, and use easily available components. 
The final design must be fully production ready and suitable for commercial manufacturing. 

PCB Size and Mechanical Constraints 
PCB dimensions are fixed: 
60mm x 38mm 
All components must be placed only on the top side of the PCB. 
The placement of JST connectors and capacitor positions are fixed to match our existing RC chassis and 
locking system. 
Please strictly follow the provided coordinates and orientations. 
PCB Functional Requirements 
Main Function 
Input: 
Single 3.7V 18650 Li-ion battery 
Output: 
Stable constant 12V DC output 
The board should: 
• Boost 3.7V battery voltage to regulated 12V 
• Maintain stable output voltage under motor load 
• Power 2 DC motors continuously 
• Power 2 external 3V LEDs 
• Turn ON and OFF using an external switch connected through JST connector 
• LEDs should turn ON immediately when PCB is powered 
• Motors should start running immediately when PCB is powered 
 
Connectors and Fixed Positions 
JST Connector Details 
Connector Part Number: 
B2B-XH-A(LF)(SN) 
All connectors are through hole type.
Capacitor Placement Constraints 
We currently have locking structures in our RC chassis based on capacitor positions from our old PCB. 
You may use 2 or 3 capacitors as needed for the design, but please place them within the following 
locations as much as possible. 
Maintaining similar capacitor size is preferred. 
Capacitor Footprint: 
Capacitor_SMD:CP_Elec_8x11.9 
Capacitor Part Number: 
JVE16V470M8X10 
Motor Specifications 
The designer must properly calculate current requirements and select suitable ICs, inductors, capacitors, 
and track widths. 
BO Motor Specifications 
Operating Voltage: 
3V to 12V 
No Load Current: 
40mA to 180mA 
Rated Speed: 
60 RPM 
Rated Torque: 
1 kg·cm 
N20 Motor Specifications 
Operating Voltage: 
6V to 12V 
Rated Voltage: 
12V 
Rated Speed: 
60 RPM 
Stall Current: 
0.75A 
Rated Torque: 
0.97 kg·cm 
Stall Torque: 
3.0 kg·cm 
Design Requirements 
Important Requirements 
• Output voltage must remain stable at 12V under motor load 
• Avoid major voltage drop during startup or load changes 
• Use proper inductors and efficient boost converter IC 
• Track widths must support required motor current safely 
• Design must be suitable for long term operation 
• Use low cost and easily available components 
• Manufacturing cost target for PCB assembly should remain below Rs.100 if possible 
• Avoid expensive or difficult to source components 
• Design should be optimized for mass production 
• Use proper grounding and power routing practices 
• Thermal performance should be considered 
• All SMD components should be placed on top side only 
Deliverables Required 
The freelancer must provide all production files required for manufacturing. 
Required files: 
• Complete schematic design 
• PCB layout design 
• Editable KiCad project files 
• Gerber files 
• Drill files 
• BOM 
• Pick and Place files 
• 3D PCB files 
• PDF schematics 
• PCB fabrication outputs 
• Assembly files 
• Any additional files required for manufacturing 
Workflow Requirement 
Step 1: 
Designer must first create and share schematic design for approval. 
Step 2: 
Only after schematic approval should PCB layout design begin. 
Preferred Skills 
Looking for a designer experienced in: 
• DC-DC boost converter design 
• Power electronics 
• Battery powered PCB systems 
• KiCad PCB design 
• High current PCB routing 
• Manufacturing ready PCB development 
• Cost optimized electronics design 
Additional Notes 
This PCB must fit inside our existing RC product enclosure, so connector and capacitor placement 
accuracy is very important. 
The design should be clean, practical, and production ready, not just a prototype level design. 
Please share previous similar power supply or boost converter PCB work while applying.",Project Overview We are looking for an experienced PCB designer to develop a compact production ready DC-DC boost converter PCB for our RC product lineup. The PCB size is fixed and must match our existing RC chassis mounting system. The board will ta
Freelancer.com,English-Spanish Translation Needed,https://www.freelancer.com/projects/english-translation/english-spanish-translation-needed-40455401,10.0,20.0,USD,hourly,ENGLISH TRANSLATION | English Translation | Language Tutoring | Editing | Proofreading | Translation | Spanish Translator | English (US) Translator | Castilian Spanish Translator,,,"I have a document written in English that I need rendered in clear, natural-sounding Spanish. The source text is already final, so your task is limited to accurate translation and light formatting that mirrors the original layout (headings, bullet points, any embedded terminology, etc.).

Because the exact subject matter and length vary from section to section, please be prepared to handle anything from straightforward narrative to the occasional technical phrase. I’ll supply the full file once we start; at that point you can confirm word count and timeline before we lock in milestones.

Quality is my priority: I expect native-level Spanish, consistent terminology, and a brief self-review so the final copy is publish-ready. CAT-tool use (Trados, MemoQ, Wordfast) is welcome if it helps maintain consistency, but a human read-through is essential.

Deliverable 
• A fully translated Spanish document returned in the same format as the English original, ready for immediate use.

Let me know your estimated turnaround once you’ve seen the file, along with any questions about style, regional variations, or glossary preferences.","I have a document written in English that I need rendered in clear, natural-sounding Spanish. The source text is already final, so your task is limited to accurate translation and light formatting that mirrors the original layout (headings, bullet po"
Freelancer.com,Convert Audit Notes to Images,https://www.freelancer.com/projects/stable-diffusion/convert-audit-notes-images,,,,fixed,STABLE DIFFUSION | Stable Diffusion | Midjourney | AI Art Creation | AI Design | Illustrator | Graphic Design | Photoshop | Illustration,,,"I have a collection of audit notes saved in photos and I want each one transformed into clear, standalone images produced through an AI-generation workflow. The finished visuals will serve purely as my personal reference material, so they don’t need heavy branding or embellishment—just an accurate, easy-to-read rendering of the original content.

Here’s what I need from you: 
• Use an AI image-generation tool (Stable Diffusion, Midjourney, DALL-E, or a comparable model) to recreate each note. 
• Preserve all text, diagrams, and any highlighting exactly as they appear in the source .ai files. 
• Deliver high-resolution PNG or JPEG files, sized so they remain sharp on a standard laptop screen and printable on A4 without pixelation. 
• Keep the style clean and consistent across all pages; no complex illustrations are required, only AI-generated clarity.

If this sounds straightforward, let me know how you’d approach the conversion and the estimated turnaround time.","I have a collection of audit notes saved in photos and I want each one transformed into clear, standalone images produced through an AI-generation workflow. The finished visuals will serve purely as my personal reference material, so they don’t need "
Freelancer.com,Penalty Scheme Development for 3PL Service Provider,https://www.freelancer.com/projects/accounting/penalty-scheme-development-for-service,225.0,450.0,USD,fixed,ACCOUNTING | Accounting | Business Analysis | Business Writing | Project Management | Research Writing,,,"I’m looking for an expert in logistics and finance to create a penalty scheme tailored for my 3PL service provider. The KPI’s have already been defined, and I need a detailed mechanism for calculating penalties based on these KPIs. Additionally, this project requires delivering a detailed document as well as a professional presentation outlining the scheme effectively.

Deliverables:
- A comprehensive penalty scheme document with clear calculation mechanisms.
- A presentation summarizing the penalty scheme for easy communication and understanding.

Ideal Candidate:
- Strong expertise in both logistics and financial modeling.
- Familiarity with KPI-based contract management.","I’m looking for an expert in logistics and finance to create a penalty scheme tailored for my 3PL service provider. The KPI’s have already been defined, and I need a detailed mechanism for calculating penalties based on these KPIs. Additionally, this"
Freelancer.com,Research Analysts Needed,https://www.freelancer.com/projects/aerospace-engineering/research-analysts-needed,250.0,750.0,USD,fixed,AEROSPACE ENGINEERING | Aerospace Engineering | Artificial Intelligence | Research | Research Writing | Report Writing | Technical Writing | Data Analysis,,,"Hello guys, we are hiring professionals from the USA, if you are fit for this profile please apply

Research Analyst
Research Institute of Peace and Security (RIPS)
Remote – United States Preferred

About RIPS

The Research Institute of Peace and Security (RIPS) is an independent research organization focused on international relations, geopolitics, national security, strategic studies, defense policy, and emerging global challenges. Our work supports policymakers, research institutions, industry experts, and strategic decision-makers through evidence-based analysis and forward-looking research.
RIPS is expanding its network of researchers and subject-matter experts with strong backgrounds in security, defense, technology, and geopolitical analysis.

Position Overview

RIPS is seeking experienced Researchers and Think Tank Professionals based in the United States to contribute to research projects related to international security, geopolitics, national defense, and advanced technology sectors.
We are particularly interested in candidates with research or industry experience in:

Aerospace and defense technologies
Cybersecurity and cyber warfare
Artificial intelligence and emerging technologies
Information technology and digital infrastructure
National security and strategic affairs
International relations and geopolitical risk analysis
Defense innovation and military modernization
Key Responsibilities
Conduct in-depth research and policy analysis on global security and geopolitical developments
Prepare research papers, analytical reports, and strategic assessments
Monitor developments in defense, technology, cybersecurity, and international affairs
Contribute expert insights to ongoing institutional research projects
Collaborate with interdisciplinary researchers and policy professionals
Support the development of recommendations related to national security and strategic policy

Qualifications

Background in international relations, political science, security studies, defense studies, cybersecurity, aerospace, information technology, or related fields
Strong analytical, research, and report-writing skills
Experience working with think tanks, research institutions, government agencies, defense sectors, or technology organizations is highly preferred
Understanding of current geopolitical and security trends
Ability to work independently in a remote research environment
Advanced degree or equivalent professional experience preferred","Hello guys, we are hiring professionals from the USA, if you are fit for this profile please apply Research Analyst Research Institute of Peace and Security (RIPS) Remote – United States Preferred About RIPS The Research Institute of Peace and Securi"
Freelancer.com,Personal Assistant Needed,https://www.freelancer.com/projects/administrative-support/personal-assistant-needed-40455388,250.0,750.0,USD,fixed,ADMINISTRATIVE SUPPORT | Administrative Support | Email Handling | Slack | Time Management | Virtual Assistant | Customer Service | General Office | Business Plans | Research,,,"I run a growing business and need an experienced assistant who can jump in right away. Your core focus will be keeping my calendar flawless—scheduling meetings across time zones, sending reminders, and rescheduling on the fly when priorities shift. At the same time, I’d like you to watch my primary inbox, filter out low-value messages, draft quick responses, and flag anything that needs my direct input. When travel comes up, you’ll research options, secure the best flights and hotels, and send me a clear itinerary for approval.

I prefer quick, direct phone calls for updates and urgent questions, so you must be comfortable speaking on the phone and able to reach me promptly during business hours. The sooner we get started, the better—I’m looking to have you fully operational within days, not weeks.

Deliverables
• Up-to-date, well-organized calendar with weekly summary 
• Streamlined inbox with priority tags and drafted replies 
• Confirmed travel bookings and shareable itineraries 

Familiarity with Google Workspace, Slack, and standard booking platforms will help you hit the ground running. Discretion, attention to detail, and fluent English are non-negotiable. If you have a solid track record supporting busy executives and can start ASAP, let’s talk.","""The role must be for US based Female assistant."" Other guys will be ignored. I run a growing business and need an experienced assistant who can jump in right away. Your core focus will be keeping my calendar flawless—scheduling meetings across time "
Freelancer.com,Forecasting Pipeline & React Integration,https://www.freelancer.com/projects/machine-learning/forecasting-pipeline-react-integration,250.0,750.0,GBP,fixed,MACHINE LEARNING (ML) | Machine Learning (ML) | Python | Terraform | Data Processing | JSON | AngularJS | Redis | API Development,,,"I have the [login to view URL] React + TanStack Start UI already in place; now I need it wired to a real-time forecasting backend that can service 100 stores and roughly 10 k SKUs per store from a daily POS feed.

Scope 
• Ingest the feed in CSV first, with the code structured so we can swap to JSON or Parquet later without touching business logic. 
• Store raw and feature-engineered data in partitioned Parquet inside S3, queried locally through DuckDB/Polars and cached in Redis. 
• Train and serve forecasts with LightGBM and Croston/TSB, orchestrated by Airflow. 
• Ship a single-node pipeline that is production-ready yet cleanly abstracted for a 2–4 week lift to PySpark on EMR Serverless when volumes grow. 
• Expose the pipeline through createServerFn so the existing React storefront can request forecasts in real time.

What must be fully exercised by end-to-end tests (Playwright + Vitest + pytest): 
• Data ingestion & processing 
• Machine-learning prediction paths 
• Data storage & retrieval 
• UI-to-API round-trips across the entire flow

Deliverables 
1. Terraform definitions and IAM policies for S3, Redis/ElastiCache, Lambda endpoints and Airflow. 
2. Python package (DuckDB/Polars, LightGBM, Croston) with unit tests and typed docs. 
3. Airflow DAGs ready to deploy, parameterised for store/SKU segmentation. 
4. TypeScript server adapters that plug straight into the TanStack Start frontend. 
5. Playwright, Vitest and pytest suites running in CI, green from ingestion to on-screen forecast. 
6. A concise migration guide outlining what changes when we switch the compute engine to Spark.

Please bid only if you have hands-on experience scaling a single-node ML pipeline to Spark and can share references of similar projects.","I have the React + TanStack Start UI already in place; now I need it wired to a real-time forecasting backend that can service 100 stores and roughly 10 k SKUs per store from a daily POS feed. Scope • Ingest the feed in CSV first, with the code struc"
Freelancer.com,Medical College Recommendation Letter,https://www.freelancer.com/projects/academic-writing/medical-college-recommendation-letter,30.0,250.0,USD,fixed,ACADEMIC WRITING | Academic Writing | Content Writing | Editing | Proofreading | Medical Writing | Research Writing | Research | Ghostwriting,,,"I need a compelling letter of recommendation for my medical college application. This letter will be submitted to a university admissions committee.

Key requirements:
- Must highlight my academic achievements, relevant experiences, and personal qualities that make me a suitable candidate for medical college.
- Should be written formally and persuasively, tailored specifically for a medical college application.
- Ideally, the writer should have experience with academic or medical admissions processes.

Please provide samples of previous work.","I need a compelling letter of recommendation for my medical college application. This letter will be submitted to a university admissions committee. Key requirements: - Must highlight my academic achievements, relevant experiences, and personal quali"
Freelancer.com,Private project or contest #40455392,"https://www.freelancer.com/login?goto=MjhhYzVjODAxZDQzMThhZTI3MDU4MmFjOTdjY2Q5MGZodHRwczovL3d3dy5mcmVlbGFuY2VyLmNvbS9wcm9qZWN0cy9hZG9iZS1pbGx1c3RyYXRvci9kZXZlbG9wZXItbmVlZGVkLWZvci1ncmFwaGljLWRlc2lnbg,,",,,,unknown,Adobe Illustrator | CSS | Figma | Graphic Design | HTML | HTML5 | JavaScript | Website Design,,,,Please Sign Up or Login to see details.
Freelancer.com,Landscape Photography Portfolio Creation,https://www.freelancer.com/projects/adobe-lightroom/landscape-photography-portfolio-creation,10.0,30.0,USD,fixed,ADOBE LIGHTROOM | Adobe Lightroom | Color Grading | Image Processing | Photo Editing | Photo Retouching | Photography | Photoshop,,,"I want to build a curated collection of original, high-resolution landscape photographs that I can license or publish without restrictions. The series should showcase the variety and drama of the natural world—mountain ranges at golden hour, misty forests, rolling rural fields, dramatic coastlines, arid deserts, even urban green belts if they carry a strong sense of place. 

You may work with any professional DSLR or mirrorless setup so long as you shoot in RAW and can supply finished 16-bit TIFFs as well as lightly compressed JPEGs. Thoughtful composition, clean horizons, and accurate colour grading in Lightroom or Capture One are essential; gentle retouching in Photoshop is welcome when it serves realism. Geo-tagged metadata will be a plus, but not mandatory. 

There is no fixed deadline, giving you room to chase the right light and season. I am happy to review small sets as they are ready, offer feedback, and release staged payments per accepted batch. Final delivery will include: 
• A minimum of 30 fully edited images (TIFF + JPEG) 
• A simple spreadsheet noting location, date, and exposure details 
• Written confirmation that all shots are your own work and cleared for unlimited commercial use 

Quality and authenticity take priority over speed, so feel free to propose locations or creative angles before heading out to shoot.","I want to build a curated collection of original, high-resolution landscape photographs that I can license or publish without restrictions. The series should showcase the variety and drama of the natural world—mountain ranges at golden hour, misty fo"
Freelancer.com,AI Creative Talent Sourcer,https://www.freelancer.com/projects/data-analysis/creative-talent-sourcer,,,,fixed,DATA ANALYSIS | Data Analysis | Lead Generation | AI Chatbot | AI Development | AI Research | AI Text-to-text | AI Model Development | Data Collection,,,"I’m assembling a fresh roster of high-calibre creatives and want your help pinpointing the right people. Using AI-enhanced search techniques and solid data analysis, your task is to scan the web, spot Photographers, DOPs, Video Editors and Campaign Designers based out of Mumbai (India) and Vancouver (Canada) who meet my brief, approach them professionally, and line up an introduction.

You should be comfortable pulling insights from LinkedIn, portfolio platforms and niche communities, then validating each lead with data-driven criteria. Experience with AI tools that accelerate prospecting, pattern-match skills, and predict fit will be essential, as is the ability to track outreach and follow-ups in a clear, shareable format.

Deliverables:
• A searchable spreadsheet (or Airtable) containing vetted profiles, contact details and key metrics 
• Outreach log showing messages sent, responses and next steps 
• A weekly summary of findings, insights and any hurdles 

Acceptance criteria: every candidate listed is active, contactable, fits one of the four creative roles, and has confirmed interest in speaking with me.

If you can blend smart data work with friendly, effective outreach, let’s get started.","I’m assembling a fresh roster of high-calibre creatives and want your help pinpointing the right people. Using AI-enhanced search techniques and solid data analysis, your task is to scan the web, spot Photographers, DOPs, Video Editors and Campaign D"
Freelancer.com,Occasional Call Answering Service,https://www.freelancer.com/projects/data-entry/occasional-call-answering-service-40455384,,,,hourly,DATA ENTRY | Data Entry | VoIP | Customer Service | Customer Experience,,,"I’m looking for a reliable person who can pick up my business line whenever I’m unavailable and handle general-inquiry calls in a courteous, professional manner. Expect no more than one call a day on average, so this is truly light-volume work; nevertheless, each caller must feel they’ve reached a polished, well-run office. *I need you to act as a credible reference for future employers

Here’s what I need from you:
• Answer the call using my templates (I’ll provide the exact wording). 
• Note the caller’s name, contact details, and the reason for calling. 
• Email or text me the call summary right after you hang up. 

Because these are general inquiries, you won’t need deep industry knowledge; a clear speaking voice, attentive listening, and a friendly yet polished tone are far more important.","I’m looking for a reliable person who can pick up my business line whenever I’m unavailable and handle general-inquiry calls in a courteous, professional manner. Expect no more than one call a day on average, so this is truly light-volume work; never"
Freelancer.com,Google Ads Specialist for Sales,https://www.freelancer.com/projects/google-ads/google-ads-specialist-for-sales-40455387,,,,fixed,GOOGLE ADS | Google Ads | A/B Testing | Keyword Research | Digital Marketing | Google Adwords | Internet Marketing | SEO | Search Engine Marketing,,,"I have just launched a new company and want to turn Google Ads into our main revenue engine. My priority is simple: drive online sales and prove clear return on ad spend from day one. I need a specialist who can take the reins—planning, building, and optimising campaigns—so I can focus on running the business.

You’ll start by mapping out the most effective campaign formats for us (Search, Display, Video or any combination you feel will convert best). From there, I expect solid keyword research, persuasive ad copy, well-structured conversion tracking, and continuous A/B testing that steadily reduces cost-per-acquisition while scaling sales volume.

Clear weekly reports on spend, clicks, conversions, and ROAS are essential so I can see exactly how each tweak impacts revenue. If your strategy can rapidly turn clicks into customers and demonstrate profitable growth, I’m ready to move quickly.","I have just launched a new company and want to turn Google Ads into our main revenue engine. My priority is simple: drive online sales and prove clear return on ad spend from day one. I need a specialist who can take the reins—planning, building, and"
Freelancer.com,YouTube Podcast Thumbnail Design RG E17,https://www.freelancer.com/contest/youtube-podcast-thumbnail-design-rg-e-2742745,,,,unknown,Browse Jobs | Adobe Illustrator | Adobe Illustrator | Adobe Photoshop | Graphic Design | Logo Design | Photoshop | Photoshop Design | Social Media Marketing | Visual Design | View more | Projects,,,,I am looking for a graphic designer to create a bold and colorful YouTube thumbnail for a podcast. The thumbnail should include a catchy phrase related to the main theme of the podcast. Skills and experience required for this project: Graphic design 
Freelancer.com,Rewrite Science Academic Paper,https://www.freelancer.com/projects/academic-writing/rewrite-science-academic-paper,250.0,750.0,EUR,fixed,ACADEMIC WRITING | Academic Writing | Proofreading | Technical Writing | Copy Editing | Article Rewriting | Research Writing | Editing | Ghostwriting,,,"I have a completed science-and-technology manuscript that now needs a thorough rewrite so it reads like polished, publish-ready academic prose. The core ideas, data, and structure must stay intact; what I need is clearer language, tighter flow, stronger transitions, consistent terminology, and impeccable grammar in formal scholarly style (APA-compatible citations and British spelling preferred).

You will receive the full draft in Microsoft Word. Please return:
• a clean version ready for submission
• a tracked-changes file so I can review every adjustment

Turnaround is urgent—I’d like the revised paper back as soon as possible without compromising quality. If you specialise in scientific writing or have edited journal articles before, your expertise will be invaluable here.","I have a completed science-and-technology manuscript that now needs a thorough rewrite so it reads like polished, publish-ready academic prose. The core ideas, data, and structure must stay intact; what I need is clearer language, tighter flow, stron"
Freelancer.com,Daily Transaction Bookkeeping in Xero,https://www.freelancer.com/projects/data-entry/daily-transaction-bookkeeping-xero,250.0,750.0,USD,fixed,DATA ENTRY | Data Entry | Financial Analysis | Tax Preparation | Financial Consulting | Accounting | Bookkeeping | Xero | MYOB,,,"I need a reliable bookkeeper to record every income and expense that flows through my business each day in Xero. The task is straightforward: log transactions promptly, categorize them accurately, attach any available source documents, and keep the Xero bank feeds tidy so my reports stay up-to-date. 

Consistency matters more than volume—if you can jump in daily, reconcile to the cent, and flag anything unusual, we will work well together. I’ll grant you secure access to the Xero file and supply bank statements, receipts, and invoices through a shared drive. 

Deliverables 
• Daily entry and reconciliation of all income and expense transactions in Xero 
• Clear notes or comments on any items that need my review 
• Weekly confirmation that the dashboard shows “reconciled” for all bank and credit-card feeds 

If you have solid Xero experience and a sharp eye for detail, let’s get started.","I need a reliable bookkeeper to record every income and expense that flows through my business each day in Xero. The task is straightforward: log transactions promptly, categorize them accurately, attach any available source documents, and keep the X"
Freelancer.com,Educational Instagram Reels & Carousels,https://www.freelancer.com/projects/social-media-marketing/educational-instagram-reels-carousels,30.0,250.0,USD,fixed,SOCIAL MEDIA MARKETING | Social Media Marketing | Content Creation | Graphic Design | Instagram Marketing | Animation | After Effects | 3D Animation | Video Editing | Visual Design | Branding,,,"Need to create Instagramm style reels and carusels with Strong hooks in the first three seconds, tight storytelling, on-brand colors, readable text overlays, and smooth transitions are essential so the content feels native to the platform and share-worthy.

Here’s what success looks like for me: 
• Short, vertical Reels (15–30 s) edited for sound-on and sound-off viewing, complete with captions. 
• Swipe-able carousels (5–8 frames) that expand on the Reel’s lesson and end with a subtle product call-to-action. 
• Consistent visual style across every asset.

If you’ve already crafted educational social content that sold a service or product, I’d love to see it. Briefly tell me about that experience and the results it drove. I’m looking to start quickly and keep this running as an ongoing collaboration if we mesh well.

I attached examples","Need to create Instagramm style reels and carusels with Strong hooks in the first three seconds, tight storytelling, on-brand colors, readable text overlays, and smooth transitions are essential so the content feels native to the platform and share-w"
Freelancer.com,Meta Ads Mentor Needed (Trading Niche),https://www.freelancer.com/projects/digital-marketing/meta-ads-mentor-needed-trading,15.0,25.0,USD,hourly,DIGITAL MARKETING | Digital Marketing | Lead Generation | Marketing Strategy | Finance | Internet Marketing | Google Adwords | Facebook Marketing | Advertising | Meta Pixel | Trading,,,"I am looking for an experienced Meta Ads specialist to help guide me while I manage my own ads internally.

This is NOT a fully managed ads role.

I want someone experienced who can help me properly set up, structure, optimize, and scale Meta/Facebook campaigns for my automated trading platform.

Website:
[login to view URL]

What I Need Help With
Campaign structure
Ad set setup
Audience targeting
Lookalike audiences
Retargeting
Scaling strategy
Meta Pixel setup
Conversion API (CAPI)
Event tracking
Domain verification
Funnel optimization
Improving lead quality
Reducing CPL
Creative and ad direction
Best practices for Meta Ads
Business / Niche

My platform focuses on:

Automated Nasdaq trading
Futures & NAS100 traders
Prop firm traders
Trading automation
What I Am Looking For
Someone experienced with Meta Ads
Strong understanding of Pixel + CAPI
Able to explain strategy clearly
Able to guide and mentor
Finance/trading niche experience is a plus

I want to manage the ads myself long term, but I need someone experienced to help me avoid mistakes and point me in the right direction.","I am looking for an experienced Meta Ads specialist to help guide me while I manage my own ads internally. This is NOT a fully managed ads role. I want someone experienced who can help me properly set up, structure, optimize, and scale Meta/Facebook "
Freelancer.com,Premium AI-Focused Logo - GetSparked.pro,https://www.freelancer.com/contest/premium-aifocused-logo-getsparkedpro-2742744,,,,unknown,Browse Jobs | Adobe Illustrator | Adobe Illustrator | Adobe Photoshop | Branding | Graphic Design | Illustrator | Logo Design | Photoshop | Vector Design | View more | Projects,,,,Logo Design Brief — We are building a modern AI venture discovery company that helps people discover the ideal AI business they were meant to build. Our brand is: inspiring intelligent modern innovative approachable premium optimistic trustworthy We 
Freelancer.com,Realistic Nature-Themed Cooler Art,https://www.freelancer.com/projects/art-consulting/realistic-nature-themed-cooler-art,250.0,750.0,USD,fixed,ART CONSULTING | Art Consulting | Painting | Graphic Design | 2D Drawing | Illustration | Caricature & Cartoons | Visual Arts | Arts & Crafts | Art Installation | Creative Design,,,"I need a talented artist to paint a collage on multiple yeti coolers. The themes will include nature scenes, sports, gaming [login to view URL] in a realistic style and clear coated. 

Requirements:
- Realistic painting skills
- Nature scene expertise
- Attention to detail and quality

Ideal skills and experience:
- Portfolio showcasing realistic nature art
- Experience with cooler painting or similar surfaces
- Ability to work within budget and timeline

Please share your portfolio and relevant experience.","I need a talented artist to paint a collage on multiple yeti coolers. The themes will include nature scenes, sports, gaming in a realistic style and clear coated. Requirements: - Realistic painting skills - Nature scene expertise - Attention to detai"
Freelancer.com,Psychometric Tests,https://www.freelancer.com/projects/psychometric-testing/psychometric-tests,10.0,30.0,USD,fixed,PSYCHOMETRIC TESTING | Psychometric Testing | Computer Numerical Control,,,someone who is good in psychometric tests (SA based),someone who is good in psychometric tests (SA based)
Freelancer.com,Single Date Update in PDF,https://www.freelancer.com/projects/adobe-acrobat/single-date-update-pdf,10.0,20.0,GBP,fixed,ADOBE ACROBAT | Adobe Acrobat | Adobe Illustrator | Print Design | Typography | PDF | Adobe InDesign | Illustrator | Graphic Design,,,"I have a finished PDF that is ready to go except for one detail: a single date shown in the body text still reads in the DD/MM/YYYY format and must be replaced with the new date I will supply once we start. Nothing else in the file should move, resize, or lose quality—the layout, fonts, and resolution must remain exactly as‐is.

You’re free to use Adobe Acrobat, Illustrator, InDesign, or any other reliable PDF-editing tool, so long as the final file returns to me looking pixel-perfect and fully editable if it was editable before. Please send back:

• The corrected PDF 
• An outlined-fonts version (optional but appreciated) 
• A brief note confirming what was changed

I expect this to be a quick task for someone comfortable with precise PDF edits and version control. Let me know your turnaround time and I’ll forward the file right away.","I have a finished PDF that is ready to go except for one detail: a single date shown in the body text still reads in the DD/MM/YYYY format and must be replaced with the new date I will supply once we start. Nothing else in the file should move, resiz"
Freelancer.com,Informational Business Website & SEO,https://www.freelancer.com/projects/web-development/informational-business-website-seo,,,,fixed,WEB DEVELOPMENT | Web Development | WordPress | Web Design | CMS | Website Design | SEO | Graphic Design | HTML,,,"I’m ready to launch a small business website whose sole purpose is to give visitors clear, trustworthy information about our company. I already know an “About Us” page is essential, and I’m happy to hear your recommendations on whether a Home, Contact, or any other page would improve navigation and credibility.

You’ll take the project from zero to live, handling design, development, hosting configuration, and fundamental search-engine optimisation so the site is easy to find the moment it goes online. A lightweight, easily editable CMS such as WordPress, Webflow, or a similar platform is preferred for ongoing updates.

Deliverables 
• Fully responsive website built on the agreed CMS 
• At least one complete “About Us” page, with room for expansion 
• On-page SEO: keyword research, meta titles/descriptions, alt tags, schema where appropriate 
• XML sitemap and [login to view URL], submitted to Google Search Console 
• Basic performance tuning to meet core-web-vital standards 
• Handover of all credentials, theme files, and a brief how-to guide for future edits

Acceptance criteria 
The site must load cleanly on mobile and desktop, score green on Google’s PageSpeed Insights, and be indexed in Google with no critical errors.

If this sounds like your wheelhouse, tell me how you’ll approach the build and SEO rollout, along with a rough timeline.","I’m ready to launch a small business website whose sole purpose is to give visitors clear, trustworthy information about our company. I already know an “About Us” page is essential, and I’m happy to hear your recommendations on whether a Home, Contac"
